file,expected,rank,ms,top1,top5,top10,top20,answer_1
img_035.jpg,"Archivo Black","not found",16679,0,0,0,0,"Arial Black"
img_036.jpg,"Archivo Narrow","not found",34099,0,0,0,0,"Arial Narrow"
img_037.jpg,Arimo,4,16369,0,1,1,1,Arial
img_038.jpg,Arsenal,"not found",41686,0,0,0,0,Calibri
img_039.jpg,Arvo,"not found",38654,0,0,0,0,Georgia
img_040.jpg,Asap,6,32550,0,0,1,1,Calibri
img_041.jpg,"Asap Condensed",5,26695,0,1,1,1,Dosis
img_042.jpg,Assistant,"not found",35435,0,0,0,0,"Source Sans Pro"
img_043.jpg,Astralaga,"not found",34023,0,0,0,0,Italiana
img_044.jpg,"Atomic Marker","not found",18831,0,0,0,0,"Road Rage"
img_045.jpg,Aurora,"not found",38230,0,0,0,0,Pilowlava
img_046.jpg,"Austral Slab","not found",25330,0,0,0,0,Arvo
img_047.jpg,Authenia,"not found",30267,0,0,0,0,"Wild Youth"
img_048.jpg,Autography,3,20053,0,1,1,1,"Brittany Signature"
img_049.jpg,Avenir,6,19684,0,0,1,1,"Century Gothic"
img_050.jpg,"Avenir Next",1,32364,1,1,1,1,Avenir
img_051.jpg,Azonix,1,15945,1,1,1,1,Azonix
img_052.jpg,"Baby Doll","not found",22470,0,0,0,0,"Fuzzy Bubbles"
img_053.jpg,"Badaboom BB",2,11670,0,1,1,1,Bangers
img_054.jpg,Bailenson,"not found",30109,0,0,0,0,"Edwardian Script ITC"
img_055.jpg,Balerga,"not found",27766,0,0,0,0,"Instrument Serif"
img_056.jpg,"Bandito Script","not found",28458,0,0,0,0,"Aguafina Script"
img_057.jpg,Barlington,"not found",28968,0,0,0,0,Rochester
img_058.jpg,Barlow,"not found",32353,0,0,0,0,Roboto
img_059.jpg,"Barlow Condensed",2,28437,0,1,1,1,Abel
img_060.jpg,"Barlow Semi Condensed",6,27681,0,0,1,1,"Roboto Condensed"
img_061.jpg,"Batman Forever",1,36051,1,1,1,1,"Batman Forever"
img_062.jpg,"Beautiful Barbies","not found",28331,0,0,0,0,Amarillo
img_063.jpg,"Beautiful Christmas","not found",29144,0,0,0,0,"Alex Brush"
img_064.jpg,Bebas,3,31888,0,1,1,1,Anton
img_065.jpg,"Bebas Neue",4,20805,0,1,1,1,Anton
img_066.jpg,"Bembo MT","not found",20512,0,0,0,0,"Times New Roman"
img_067.jpg,"Berthold Corporate E","not found",49880,0,0,0,0,"TeX Gyre Schola"
img_068.jpg,"Better Time","not found",17740,0,0,0,0,Moontime
img_069.jpg,"Better Times","not found",23594,0,0,0,0,"Playlist Script"
img_070.jpg,"Be Vietnam","not found",23485,0,0,0,0,"DejaVu Sans"
img_071.jpg,Beyonders,"not found",20183,0,0,0,0,Azonix
img_072.jpg,Biennale,"not found",37332,0,0,0,0,"Helvetica Neue"
img_073.jpg,"Big Noodle Titling",2,38484,0,1,1,1,Teko
img_074.jpg,"Billion Dreams","not found",20307,0,0,0,0,Brusher
img_075.jpg,"Billy Ohio","not found",20184,0,0,0,0,Brusher
img_076.jpg,Biospace,"not found",23333,0,0,0,0,Canela
img_077.jpg,"Birds of Paradise","not found",34340,0,0,0,0,"Script MT Bold"
img_078.jpg,"Biro Script Plus","not found",21677,0,0,0,0,Kristi
img_079.jpg,Bisney,"not found",34028,0,0,0,0,Amarillo
img_080.jpg,Bitter,"not found",25418,0,0,0,0,Georgia
img_081.jpg,Blacker,"not found",20443,0,0,0,0,"Noe Display"
img_082.jpg,"Black Hulk","not found",27242,0,0,0,0,"Super Shiny"
img_083.jpg,"Black Ops",1,15893,1,1,1,1,"Black Ops One"
img_084.jpg,"Blackout Sunrise",1,35675,1,1,1,1,"Blackout Sunrise"
img_085.jpg,Blacksword,"not found",19645,0,0,0,0,Arizonia
img_086.jpg,"Blastimo Sans","not found",26518,0,0,0,0,"Six Caps"
img_087.jpg,"BlincType Letterpress Fontpak","not found",18262,0,0,0,0,"Bernard MT Condensed"
img_088.jpg,Blosta,"not found",15422,0,0,0,0,"Burgues Script"
img_089.jpg,Bluesky,"not found",28495,0,0,0,0,Kalam
img_090.jpg,Bodoni,1,21966,1,1,1,1,"Bodoni MT"
img_091.jpg,"Bodoni Egyptian","not found",27598,0,0,0,0,"Times New Roman"
img_092.jpg,"Bodoni Moda",2,18926,0,1,1,1,Didot
img_093.jpg,Bogart,"not found",20357,0,0,0,0,"Nixie One"
img_094.jpg,"Bon Vivant Family","not found",27431,0,0,0,0,"Cormorant Garamond"
img_095.jpg,"Bookman Old Style",6,22527,0,0,1,1,Georgia
img_096.jpg,Boton,"not found",34252,0,0,0,0,"Roboto Slab"
img_097.jpg,"Brandon Grotesque",2,33025,0,1,1,1,"Josefin Sans"
img_098.jpg,Break,"not found",17732,0,0,0,0,Futura
img_099.jpg,Breathing,"not found",30024,0,0,0,0,Southam
img_100.jpg,"Bree Serif","not found",19989,0,0,0,0,Georgia
img_101.jpg,"Brittany Signature",1,12782,1,1,1,1,"Brittany Signature"
img_102.jpg,"Bronzion Deco","not found",27210,0,0,0,0,"Old English Text MT"
img_103.jpg,"Brush Up",3,19759,0,1,1,1,Abys
img_104.jpg,BubbleGum,"not found",24797,0,0,0,0,Modak
img_105.jpg,"Built Titling","not found",31689,0,0,0,0,Anton
img_106.jpg,Bungee,1,18598,1,1,1,1,Bungee
img_107.jpg,Butterscotch,"not found",30184,0,0,0,0,Bromello
img_108.jpg,Cabin,"not found",15326,0,0,0,0,Arial
img_109.jpg,Cairo,"not found",33912,0,0,0,0,Roboto
img_110.jpg,Cakeroll,"not found",17046,0,0,0,0,Grobold
img_111.jpg,Calligraphy,"not found",18529,0,0,0,0,Vivaldi
img_112.jpg,"Campione Neue","not found",31426,0,0,0,0,Geo
img_113.jpg,Campton,"not found",30425,0,0,0,0,"Avenir Next"
img_114.jpg,Candy,"not found",12877,0,0,0,0,"Brittany Signature"
img_115.jpg,"Candy Cane",1,31261,1,1,1,1,"Candy Cane"
img_116.jpg,Cantarell,"not found",33809,0,0,0,0,"DejaVu Sans"
img_117.jpg,Cardo,"not found",19315,0,0,0,0,Garamond
img_118.jpg,Carter,1,16904,1,1,1,1,"Carter One"
img_119.jpg,Catamaran,"not found",18707,0,0,0,0,"Trebuchet MS"
img_120.jpg,Caveat,3,31730,0,1,1,1,Kalam
img_121.jpg,"Caviar Dreams","not found",28239,0,0,0,0,"Poiret One"
img_122.jpg,"Century Gothic",1,19422,1,1,1,1,"Century Gothic"
img_123.jpg,"Chakra Petch",1,19537,1,1,1,1,"Chakra Petch"
img_124.jpg,Chaloops,"not found",27552,0,0,0,0,Schoolbell
img_125.jpg,Changa,"not found",36685,0,0,0,0,Ubuntu
img_126.jpg,Chaparral,"not found",35403,0,0,0,0,Charter
img_127.jpg,Chatime,"not found",36413,0,0,0,0,"DM Serif Display"
img_128.jpg,Cheri,2,28673,0,1,1,1,Grobold
img_129.jpg,Cherolina,"not found",14915,0,0,0,0,"Brittany Signature"
img_130.jpg,"Chicken Pie","not found",36044,0,0,0,0,Chewy
img_131.jpg,Chiffon,"not found",33800,0,0,0,0,"Cormorant Garamond"
img_132.jpg,Chivo,"not found",28200,0,0,0,0,"DejaVu Sans"
img_133.jpg,Chomixi,"not found",32288,0,0,0,0,"Bertram LET"
img_134.jpg,Christmas,"not found",20321,0,0,0,0,Amarillo
img_135.jpg,"Christmas and Santona","not found",34138,0,0,0,0,Cookie
img_136.jpg,"Christmas Balloon","not found",20202,0,0,0,0,"Jelly Crazies"
img_137.jpg,"Christmas Bell","not found",21338,0,0,0,0,Bromello
img_138.jpg,"Christmas Carol","not found",17958,0,0,0,0,"Aguafina Script"
img_139.jpg,"Christmas Sparkle","not found",44552,0,0,0,0,Magneto
img_140.jpg,"Christmas Squad","not found",21596,0,0,0,0,Brusher
img_141.jpg,"Christmas Tree Lights","not found",14804,0,0,0,0,"Rubik Vinyl"
img_142.jpg,"Christmas Wish Calligraphy","not found",34597,0,0,0,0,"Great Vibes"
img_143.jpg,"Christmas Wish Monoline","not found",19717,0,0,0,0,"Mrs Saint Delafield"
img_144.jpg,"Chronicle Display","not found",24250,0,0,0,0,"Bodoni MT Condensed"
img_145.jpg,"Chronicle Text","not found",31935,0,0,0,0,Georgia
img_146.jpg,Cinzel,2,17568,0,1,1,1,"Trajan Pro"
img_147.jpg,Clarendon,"not found",29923,0,0,0,0,Georgia
img_148.jpg,"Classy Vogue","not found",21824,0,0,0,0,"Bodoni 72"
img_149.jpg,"Cloister Black",2,19401,0,1,1,1,"Old English Text MT"
img_150.jpg,Cocogoose,1,17564,1,1,1,1,Cocogoose
img_151.jpg,Comfortaa,1,32696,1,1,1,1,Comfortaa
img_152.jpg,Commissioner,"not found",23789,0,0,0,0,"Myriad Pro"
img_153.jpg,Concert,1,22900,1,1,1,1,"Concert One"
img_154.jpg,"Conte Script Plus","not found",18212,0,0,0,0,"Viner Hand ITC"
img_155.jpg,Cookie,4,17315,0,1,1,1,Satisfy
img_156.jpg,Coolvetica,"not found",37811,0,0,0,0,Manrope
img_157.jpg,"Cooper BT",2,24459,0,1,1,1,"ITC Souvenir"
img_158.jpg,Cormorant,2,33311,0,1,1,1,Garamond
img_159.jpg,"Cormorant Garamond",1,19283,1,1,1,1,"Cormorant Garamond"
img_160.jpg,Courgette,1,17600,1,1,1,1,Courgette
img_161.jpg,Couture,"not found",41009,0,0,0,0,Gotham
img_162.jpg,"Cream Cake","not found",16594,0,0,0,0,Lobster
img_163.jpg,"Crete Round","not found",29853,0,0,0,0,Georgia
img_164.jpg,Crima,"not found",24179,0,0,0,0,Migra
img_165.jpg,Crimson,"not found",31966,0,0,0,0,Georgia
img_166.jpg,"Crimson Text",6,34955,0,0,1,1,"EB Garamond"
img_167.jpg,Cuprum,"not found",31775,0,0,0,0,"Roboto Condensed"
img_168.jpg,"Daily Note","not found",31538,0,0,0,0,Chewy
img_169.jpg,"Dancing Script",1,17097,1,1,1,1,"Dancing Script"
img_170.jpg,"Danger Agenda","not found",23741,0,0,0,0,"Chinese Rocks"
img_171.jpg,"Darwin Smith","not found",44821,0,0,0,0,Bromello
img_172.jpg,Daykids,"not found",15379,0,0,0,0,"MV Boli"
img_173.jpg,"Debora Celina Script","not found",16288,0,0,0,0,"Brittany Signature"
img_174.jpg,Designer,"not found",44495,0,0,0,0,"Sui Generis"
img_175.jpg,"Desirable Calligraphy","not found",26336,0,0,0,0,"Shelley Volante Script"
img_176.jpg,"Des Montilles","not found",19326,0,0,0,0,Caveat
img_177.jpg,"Didact Gothic","not found",21313,0,0,0,0,"Century Gothic"
img_178.jpg,"DIN Next","not found",49600,0,0,0,0,Calibri
img_179.jpg,"DIN Next Slab","not found",35365,0,0,0,0,"Roboto Slab"
img_180.jpg,"DM Sans","not found",34684,0,0,0,0,"DejaVu Sans"
img_181.jpg,"DM Serif Display",3,18989,0,1,1,1,"Abril Fatface"
img_182.jpg,"Docallisme On Street","not found",17064,0,0,0,0,"SF Slapstick Comic"
img_183.jpg,"Doctor Glitch",1,17350,1,1,1,1,"Rubik Glitch"
img_184.jpg,Domine,"not found",15186,0,0,0,0,Georgia
img_185.jpg,Dosis,1,20465,1,1,1,1,Dosis
img_186.jpg,"Dream Girl","not found",18586,0,0,0,0,"Brittany Signature"
img_187.jpg,"Dreaming Outloud","not found",20175,0,0,0,0,"Dancing Script"
img_188.jpg,"DT Augustina Slab","not found",25475,0,0,0,0,Georgia
img_189.jpg,"EB Garamond",7,27725,0,0,1,1,"Times New Roman"
img_190.jpg,"Editors Note","not found",24663,0,0,0,0,"Times New Roman"
img_191.jpg,Egyptienne,6,26298,0,0,1,1,"Bernard MT Condensed"
img_192.jpg,"El Messiri","not found",35950,0,0,0,0,"Times New Roman"
img_193.jpg,Emperatriz,"not found",36352,0,0,0,0,Flamenco
img_194.jpg,"Emy Slab","not found",15225,0,0,0,0,"Nixie One"
img_195.jpg,"Encode Sans","not found",35485,0,0,0,0,Arial
img_196.jpg,Eurostile,"not found",38709,0,0,0,0,"Helvetica Neue"
img_197.jpg,Exo,"not found",38711,0,0,0,0,Lato
img_198.jpg,Eyesome,"not found",15867,0,0,0,0,"Brittany Signature"
img_199.jpg,Fanlste,"not found",25158,0,0,0,0,"Instrument Serif"
img_200.jpg,"Feeling Passionate","not found",21996,0,0,0,0,"Gloss And Bloom"
img_201.jpg,"FF DIN",3,31583,0,1,1,1,Oswald
img_202.jpg,"FF Elementa","not found",30988,0,0,0,0,"Cutive Mono"
img_203.jpg,"FF Ernestine","not found",36754,0,0,0,0,Georgia
img_204.jpg,"FF Eureka","not found",25294,0,0,0,0,Georgia
img_205.jpg,"FF Fago","not found",19290,0,0,0,0,"Trebuchet MS"
img_206.jpg,"FF Franziska","not found",35030,0,0,0,0,"Josefin Slab"
img_207.jpg,"FF Hertz","not found",42237,0,0,0,0,"Times New Roman"
img_208.jpg,"f Finish","not found",26111,0,0,0,0,Anton
img_209.jpg,"FF Kievit","not found",34124,0,0,0,0,"Segoe UI"
img_210.jpg,"FF Market","not found",20061,0,0,0,0,"Kaushan Script"
img_211.jpg,"FF Meta",6,16422,0,0,1,1,"Trebuchet MS"
img_212.jpg,"FF Meta Serif","not found",35942,0,0,0,0,"Times New Roman"
img_213.jpg,"FF Providence Sans","not found",18625,0,0,0,0,Schoolbell
img_214.jpg,"FF Tisa","not found",36015,0,0,0,0,Georgia
img_215.jpg,Figtree,"not found",48634,0,0,0,0,Arial
img_216.jpg,Fineday,"not found",32925,0,0,0,0,Yellowtail
img_217.jpg,"Fiolex Girls","not found",25521,0,0,0,0,"Monotype Corsiva"
img_218.jpg,"Fira Sans","not found",33103,0,0,0,0,"Trebuchet MS"
img_219.jpg,Fjalla,4,31024,0,1,1,1,Anton
img_220.jpg,"Food Truck","not found",33692,0,0,0,0,"Gochi Hand"
img_221.jpg,"Foundry Form Serif","not found",29851,0,0,0,0,Georgia
img_222.jpg,Francois,1,26156,1,1,1,1,"Francois One"
img_223.jpg,"Franklin Gothic","not found",46036,0,0,0,0,Tahoma
img_224.jpg,"Frank Ruhl Libre",2,34163,0,1,1,1,Georgia
img_225.jpg,Freeland,"not found",20290,0,0,0,0,"Playlist Script"
img_226.jpg,"Freight Text","not found",18324,0,0,0,0,Georgia
img_227.jpg,Freshman,1,19520,1,1,1,1,Freshman
img_228.jpg,"Friz Quadrata","not found",29540,0,0,0,0,"DM Serif Display"
img_229.jpg,Frutiger,"not found",38458,0,0,0,0,Verdana
img_230.jpg,"FS Kim","not found",28073,0,0,0,0,"Noe Display"
img_231.jpg,"FS Me","not found",28648,0,0,0,0,Calibri
img_232.jpg,"FS Ostro","not found",13767,0,0,0,0,"Times New Roman"
img_233.jpg,"FS Rufus","not found",32750,0,0,0,0,"DejaVu Serif"
img_234.jpg,Futura,1,16123,1,1,1,1,Futura
img_235.jpg,"Futura Now",1,18002,1,1,1,1,Futura
img_236.jpg,"Futura PT",1,11473,1,1,1,1,Futura
img_237.jpg,"Gagisra Rigade","not found",19154,0,0,0,0,Didot
img_238.jpg,"Galano Grotesque","not found",19480,0,0,0,0,Montserrat
img_239.jpg,"Gang of Three",2,19432,0,1,1,1,Shojumaru
img_240.jpg,Garnet,"not found",30470,0,0,0,0,"Mr De Haviland"
img_241.jpg,Gazpacho,"not found",36729,0,0,0,0,"Playfair Display"
img_242.jpg,Gelica,"not found",23137,0,0,0,0,Kavoon
img_243.jpg,Genty,"not found",27330,0,0,0,0,Lobster
img_244.jpg,"Geometric Slabserif 703","not found",25312,0,0,0,0,Rockwell
img_245.jpg,"Ghastly Panic",1,14010,1,1,1,1,"Ghastly Panic"
img_246.jpg,"Ghibo Talk","not found",17935,0,0,0,0,"Agent Orange"
img_247.jpg,"Gill Sans",1,15264,1,1,1,1,"Gill Sans"
img_248.jpg,Gilroy,"not found",25281,0,0,0,0,"Century Gothic"
img_249.jpg,"Gloria Hallelujah",2,33484,0,1,1,1,Schoolbell
img_250.jpg,Glypha,"not found",35168,0,0,0,0,"DejaVu Serif"
img_251.jpg,Gobold,"not found",23204,0,0,0,0,"Anton SC"
img_252.jpg,Golden,"not found",22924,0,0,0,0,"Amsterdam Four"
img_253.jpg,"Golden Hopes","not found",18817,0,0,0,0,"Brittany Signature"
img_254.jpg,Goldplay,"not found",13122,0,0,0,0,"Fredoka One"
img_255.jpg,Gotham,"not found",20815,0,0,0,0,Impact
img_256.jpg,"Gothic A1","not found",34210,0,0,0,0,"Helvetica Neue"
img_257.jpg,"Gothicus Vulgaris","not found",29054,0,0,0,0,"Gothic Ultra OT"
img_258.jpg,Granesta,"not found",22334,0,0,0,0,"True Lies"
img_259.jpg,"Great Vibes",9,27914,0,0,1,1,"Snell Roundhand"
img_260.jpg,"Greycliff CF","not found",25309,0,0,0,0,"Sofia Pro"
img_261.jpg,Grinched,4,38059,0,1,1,1,"Fink Heavy"
img_262.jpg,Gruppo,1,30542,1,1,1,1,Gruppo
img_263.jpg,"Guthen Bloots","not found",31522,0,0,0,0,"Caveat Brush"
img_264.jpg,Handelson,"not found",29875,0,0,0,0,"Brush Script MT"
img_265.jpg,Handwind,"not found",25701,0,0,0,0,"Amsterdam Four"
img_266.jpg,Hanley,"not found",18102,0,0,0,0,"Alegreya SC"
img_267.jpg,Harman,"not found",29432,0,0,0,0,"Snell Roundhand"
img_268.jpg,"Harmonia Sans","not found",21139,0,0,0,0,Avenir
img_269.jpg,"Harry P",1,11840,1,1,1,1,"Harry P"
img_270.jpg,"Heading Now","not found",26194,0,0,0,0,Oswald
img_271.jpg,Heartless,"not found",26008,0,0,0,0,"Brutal Tooth"
img_272.jpg,"Heavenly Christmas","not found",25138,0,0,0,0,Amarillo
img_273.jpg,Heavitas,"not found",29565,0,0,0,0,Rubik
img_274.jpg,Heebo,"not found",21933,0,0,0,0,Arial
img_275.jpg,Hello,"not found",20625,0,0,0,0,Amarillo
img_276.jpg,"Hello Honey",3,27811,0,1,1,1,Amarillo
img_277.jpg,"Hello Paris","not found",17894,0,0,0,0,"Brittany Signature"
img_278.jpg,"Hello Valentica","not found",32697,0,0,0,0,Brusher
img_279.jpg,Helvetica,2,21195,0,1,1,1,Arial
img_280.jpg,"Helvetica Now",1,35707,1,1,1,1,"Helvetica Neue"
img_281.jpg,"Helvetica Now Variable",1,42464,1,1,1,1,"Helvetica Neue"
img_282.jpg,"Hey Comic","not found",12225,0,0,0,0,Chewy
img_283.jpg,Hind,"not found",32193,0,0,0,0,"Open Sans"
img_284.jpg,"Hind Madurai","not found",33840,0,0,0,0,"DejaVu Sans"
img_285.jpg,"Hind Siliguri","not found",32296,0,0,0,0,"Helvetica Neue"
img_286.jpg,Hisbullah,"not found",28172,0,0,0,0,"FF Cocon"
img_287.jpg,"Home Christmas","not found",17214,0,0,0,0,"Cinzel Decorative"
img_288.jpg,"Home Kitchen","not found",35449,0,0,0,0,"Moon Flower"
img_289.jpg,Homepage,"not found",22609,0,0,0,0,Bromello
img_290.jpg,"Honey Black","not found",23992,0,0,0,0,Chicle
img_291.jpg,Honeypirls,"not found",40611,0,0,0,0,Rakkas
img_292.jpg,"Hug Me Tight","not found",29380,0,0,0,0,"Kristen ITC"
img_293.jpg,"IBM Plex Mono",1,37766,1,1,1,1,"DejaVu Sans Mono"
img_294.jpg,Inconsolata,"not found",24986,0,0,0,0,Candara
img_295.jpg,"Indie Flower",4,19035,0,1,1,1,"Coming Soon"
img_296.jpg,"Indoor Design","not found",23928,0,0,0,0,"Mouse Memoirs"
img_297.jpg,Inter,"not found",45411,0,0,0,0,"DejaVu Sans"
img_298.jpg,"Inter Tight","not found",12589,0,0,0,0,Arial
img_299.jpg,"Intrepid Spear","not found",30843,0,0,0,0,Futura
img_300.jpg,"Intro Rust","not found",37028,0,0,0,0,"Kingthings Willowless"
img_301.jpg,"Ionic No 5","not found",35640,0,0,0,0,Palatino
img_302.jpg,Isidora,"not found",17722,0,0,0,0,Lato
img_303.jpg,Italia,"not found",27805,0,0,0,0,"Patua One"
img_304.jpg,"ITC Avant Garde Gothic",1,25559,1,1,1,1,"ITC Avant Garde Gothic"
img_305.jpg,"ITC Benguiat","not found",27241,0,0,0,0,"DM Serif Display"
img_306.jpg,"ITC Berkeley Old Style","not found",24764,0,0,0,0,"Adobe Garamond Pro"
img_307.jpg,"ITC Bradley Hand",1,12677,1,1,1,1,"Bradley Hand ITC"
img_308.jpg,"ITC Cheltenham","not found",37049,0,0,0,0,"Libre Baskerville"
img_309.jpg,"ITC Clearface","not found",31062,0,0,0,0,"Cormorant Garamond"
img_310.jpg,"ITC Edwardian Script",1,17052,1,1,1,1,"Edwardian Script ITC"
img_311.jpg,"ITC Garamond",7,19117,0,0,1,1,"Instrument Serif"
img_312.jpg,"ITC Lubalin Graph",3,34018,0,1,1,1,Rockwell
img_313.jpg,"ITC New Baskerville",1,35103,1,1,1,1,Baskerville
img_314.jpg,"ITC Officina Serif","not found",35058,0,0,0,0,"Bree Serif"
img_315.jpg,"ITC Serif Gothic","not found",28764,0,0,0,0,"Poiret One"
img_316.jpg,"ITC Souvenir",4,38561,0,1,1,1,Recoleta
img_317.jpg,"ITC Stone Serif","not found",44201,0,0,0,0,Georgia
img_318.jpg,"JMH Typewriter","not found",19321,0,0,0,0,"Bookman Old Style"
img_319.jpg,Joanna,"not found",34385,0,0,0,0,Baskerville
img_320.jpg,"Joanna Nova","not found",32794,0,0,0,0,Georgia
img_321.jpg,"Josefin Sans","not found",18982,0,0,0,0,Futura
img_322.jpg,"Josefin Slab",1,18358,1,1,1,1,"Josefin Slab"
img_323.jpg,"Joseph Sophia","not found",30101,0,0,0,0,Bromello
img_324.jpg,Jost,7,19607,0,0,1,1,Futura
img_325.jpg,Juana,"not found",14077,0,0,0,0,Canela
img_326.jpg,Kalam,1,18307,1,1,1,1,Kalam
img_327.jpg,Kanit,"not found",24978,0,0,0,0,Arial
img_328.jpg,Karla,"not found",32441,0,0,0,0,"DejaVu Sans"
img_329.jpg,"Kastella Script","not found",12539,0,0,0,0,Lobster
img_330.jpg,"Kaushan Script",1,18609,1,1,1,1,"Kaushan Script"
img_331.jpg,"Keep on Truckin","not found",20911,0,0,0,0,Modak
img_332.jpg,"KG Red Hands","not found",17743,0,0,0,0,"Fredoka One"
img_333.jpg,Khand,"not found",35645,0,0,0,0,Abel
img_334.jpg,"Kids Draw","not found",33545,0,0,0,0,Schoolbell
img_335.jpg,"Kids Zona","not found",23040,0,0,0,0,"Just Another Hand"
img_336.jpg,Knockout,"not found",29582,0,0,0,0,Anton
img_337.jpg,Kollera,"not found",33788,0,0,0,0,"Baskerville Old Face"
img_338.jpg,"Komika Axis",2,17788,0,1,1,1,Knewave
img_339.jpg,"Kuenstler Script","not found",30457,0,0,0,0,"Pinyon Script"
img_340.jpg,"La Luxes","not found",23392,0,0,0,0,Canela
img_341.jpg,Larken,6,14590,0,0,1,1,Canela
img_342.jpg,Lato,9,45433,0,0,1,1,Arial
img_343.jpg,"Lemon Milk","not found",16963,0,0,0,0,Futura
img_344.jpg,"Lemon Yellow Sun","not found",22941,0,0,0,0,"Just Another Hand"
img_345.jpg,Letteria,"not found",9492,0,0,0,0,Bungee
img_346.jpg,Lexend,"not found",29549,0,0,0,0,"Century Gothic"
img_347.jpg,"Lexend Deca","not found",22445,0,0,0,0,"Century Gothic"
img_348.jpg,"Libre Baskerville",2,30235,0,1,1,1,Georgia
img_349.jpg,"Libre Franklin","not found",39044,0,0,0,0,Lato
img_350.jpg,Lilita,1,16328,1,1,1,1,"Lilita One"
img_351.jpg,Limited,"not found",31175,0,0,0,0,Apricots
img_352.jpg,"Linotype Didot",2,23289,0,1,1,1,"Bodoni Moda"
img_353.jpg,Lobster,1,15599,1,1,1,1,Lobster
img_354.jpg,"Lobster Two",1,24793,1,1,1,1,"Lobster Two"
img_355.jpg,Lora,"not found",30309,0,0,0,0,Baskerville
img_356.jpg,"Louis George","not found",25796,0,0,0,0,Futura
img_357.jpg,Love,"not found",33508,0,0,0,0,"Annie Use Your Telescope"
img_358.jpg,Lovelace,"not found",33030,0,0,0,0,Tangerine
img_359.jpg,"Lovely May","not found",26352,0,0,0,0,"Mr Dafoe"
img_360.jpg,"Ltt Recoleta","not found",33612,0,0,0,0,Rakkas
img_361.jpg,"Luckiest Guy",1,10821,1,1,1,1,"Luckiest Guy"
img_362.jpg,Macklin,"not found",17840,0,0,0,0,"Josefin Slab"
img_363.jpg,"MADE Tommy","not found",24039,0,0,0,0,Poppins
img_364.jpg,Madina,"not found",16343,0,0,0,0,"Great Vibes"
img_365.jpg,Mafra,"not found",26304,0,0,0,0,Palatino
img_366.jpg,"Maison Neue",1,55487,1,1,1,1,"Helvetica Neue"
img_367.jpg,Mangrove,"not found",28254,0,0,0,0,"Harlow Solid Italic"
img_368.jpg,Manrope,"not found",35002,0,0,0,0,Arial
img_369.jpg,Marcellus,"not found",17708,0,0,0,0,Canela
img_370.jpg,Marola,"not found",13982,0,0,0,0,"Arial Black"
img_371.jpg,Martel,"not found",16603,0,0,0,0,Georgia
img_372.jpg,Marysville,"not found",34579,0,0,0,0,Bodoni
img_373.jpg,"Masa Groovy","not found",18852,0,0,0,0,GROBOLD
img_374.jpg,Mate,"not found",35180,0,0,0,0,Garamond
img_375.jpg,"Mate SC",1,25422,1,1,1,1,"Mate SC"
