file,expected,rank,ms,top1,top5,top10,top20,answer_1
img_077.jpg,"Birds of Paradise","not found",22826,0,0,0,0,"Kunstler Script"
img_078.jpg,"Biro Script Plus","not found",7772,0,0,0,0,Abrupt
img_079.jpg,Bisney,"not found",8553,0,0,0,0,"Madina Script"
img_080.jpg,Bitter,"not found",6905,0,0,0,0,"Times New Roman"
img_081.jpg,Blacker,"not found",13311,0,0,0,0,Portrait
img_082.jpg,"Black Hulk","not found",10004,0,0,0,0,Abrupt
img_083.jpg,"Black Ops",15,18354,0,0,0,1,Abrupt
img_084.jpg,"Blackout Sunrise","not found",10440,0,0,0,0,Compacta
img_085.jpg,Blacksword,"not found",10380,0,0,0,0,Abrupt
img_086.jpg,"Blastimo Sans","not found",23123,0,0,0,0,Arial
img_087.jpg,"BlincType Letterpress Fontpak","not found",12785,0,0,0,0,"Clarendon Bold Condensed"
img_088.jpg,Blosta,"not found",9566,0,0,0,0,"Burgues Script"
img_089.jpg,Bluesky,"not found",10342,0,0,0,0,"Gochi Hand"
img_090.jpg,Bodoni,4,28542,0,1,1,1,Didot
img_091.jpg,"Bodoni Egyptian","not found",12444,0,0,0,0,"Prestige Elite"
img_092.jpg,"Bodoni Moda",1,6968,1,1,1,1,"Bauer Bodoni"
img_093.jpg,Bogart,"not found",18793,0,0,0,0,Rockwell
img_094.jpg,"Bon Vivant Family","not found",5755,0,0,0,0,Ogg
img_095.jpg,"Bookman Old Style","not found",21191,0,0,0,0,"Century Schoolbook"
img_096.jpg,Boton,"not found",20488,0,0,0,0,Stymie
img_097.jpg,"Brandon Grotesque","not found",10430,0,0,0,0,"Helvetica Neue"
img_098.jpg,Break,"not found",7121,0,0,0,0,Futura
img_099.jpg,Breathing,"not found",9228,0,0,0,0,Northwell
img_100.jpg,"Bree Serif","not found",11229,0,0,0,0,Swift
img_101.jpg,"Brittany Signature",7,5667,0,0,1,1,Amsterdam
img_102.jpg,"Bronzion Deco","not found",8863,0,0,0,0,"Cloister Black"
img_103.jpg,"Brush Up",4,18657,0,1,1,1,Besom
img_104.jpg,BubbleGum,7,6805,0,0,1,1,Abrupt
img_105.jpg,"Built Titling","not found",9553,0,0,0,0,Haettenschweiler
img_106.jpg,Bungee,"not found",17053,0,0,0,0,"Helvetica Rounded"
img_107.jpg,Butterscotch,"not found",7733,0,0,0,0,Amsterdam
img_108.jpg,Cabin,"not found",7946,0,0,0,0,Arial
img_109.jpg,Cairo,"not found",12361,0,0,0,0,"FF DIN"
img_110.jpg,Cakeroll,"not found",13826,0,0,0,0,"Stay Puft"
img_111.jpg,Calligraphy,"not found",11994,0,0,0,0,"English 157"
img_112.jpg,"Campione Neue","not found",11459,0,0,0,0,"Octin College"
img_113.jpg,Campton,9,13575,0,0,1,1,Gotham
img_114.jpg,Candy,"not found",10432,0,0,0,0,"Brittany Signature"
img_115.jpg,"Candy Cane",1,6167,1,1,1,1,"Candy Cane"
img_116.jpg,Cantarell,"not found",16154,0,0,0,0,Arial
img_117.jpg,Cardo,"not found",38267,0,0,0,0,"Times New Roman"
img_118.jpg,Carter,"not found",23005,0,0,0,0,Abrupt
img_119.jpg,Catamaran,"not found",17738,0,0,0,0,Arial
img_120.jpg,Caveat,"not found",11231,0,0,0,0,"Ink Free"
img_121.jpg,"Caviar Dreams",4,18246,0,1,1,1,Nexa
img_122.jpg,"Century Gothic",3,12430,0,1,1,1,"ITC Avant Garde Gothic"
img_123.jpg,"Chakra Petch",6,11409,0,0,1,1,Quantico
img_124.jpg,Chaloops,"not found",8850,0,0,0,0,"Covered by Your Grace"
img_125.jpg,Changa,"not found",16024,0,0,0,0,Ubuntu
img_126.jpg,Chaparral,"not found",6882,0,0,0,0,"Computer Modern"
img_127.jpg,Chatime,"not found",15054,0,0,0,0,"Playfair Display"
img_128.jpg,Cheri,"not found",18642,0,0,0,0,Chewy
img_129.jpg,Cherolina,"not found",5871,0,0,0,0,"Brittany Signature"
img_130.jpg,"Chicken Pie","not found",13487,0,0,0,0,"Balsamiq Sans"
img_131.jpg,Chiffon,"not found",11427,0,0,0,0,"Cormorant Garamond"
img_132.jpg,Chivo,"not found",14760,0,0,0,0,Helvetica
img_133.jpg,Chomixi,"not found",16856,0,0,0,0,Abrupt
img_134.jpg,Christmas,"not found",18672,0,0,0,0,"October Twilight"
img_135.jpg,"Christmas and Santona","not found",19820,0,0,0,0,"Carolyna Pro"
img_136.jpg,"Christmas Balloon",18,9534,0,0,0,1,Abrupt
img_137.jpg,"Christmas Bell","not found",8463,0,0,0,0,"Glossy Script"
img_138.jpg,"Christmas Carol","not found",7744,0,0,0,0,"Bickham Script Pro"
img_139.jpg,"Christmas Sparkle","not found",8345,0,0,0,0,"Angilla Tattoo"
img_140.jpg,"Christmas Squad","not found",9247,0,0,0,0,"Glossy Balloon"
img_141.jpg,"Christmas Tree Lights",1,9434,1,1,1,1,"Christmas Lights"
img_142.jpg,"Christmas Wish Calligraphy","not found",16993,0,0,0,0,"ITC Edwardian Script"
img_143.jpg,"Christmas Wish Monoline","not found",11874,0,0,0,0,Ruthie
img_144.jpg,"Chronicle Display","not found",11582,0,0,0,0,Onyx
img_145.jpg,"Chronicle Text","not found",17770,0,0,0,0,"Times New Roman"
img_146.jpg,Cinzel,"not found",15175,0,0,0,0,"Adobe Garamond Pro"
img_147.jpg,Clarendon,"not found",15278,0,0,0,0,"Times New Roman"
img_148.jpg,"Classy Vogue","not found",16288,0,0,0,0,Didot
img_149.jpg,"Cloister Black","not found",8163,0,0,0,0,"Fette Fraktur"
img_150.jpg,Cocogoose,"not found",12800,0,0,0,0,Arial
img_151.jpg,Comfortaa,2,14220,0,1,1,1,Quicksand
img_152.jpg,Commissioner,"not found",8658,0,0,0,0,Arial
img_153.jpg,Concert,"not found",11337,0,0,0,0,Dosis
img_154.jpg,"Conte Script Plus","not found",8323,0,0,0,0,Abrupt
img_155.jpg,Cookie,7,22014,0,0,1,1,Satisfy
img_156.jpg,Coolvetica,"not found",19797,0,0,0,0,Abrupt
img_157.jpg,"Cooper BT","not found",14815,0,0,0,0,Marat
img_158.jpg,Cormorant,"not found",9625,0,0,0,0,"Times New Roman"
img_159.jpg,"Cormorant Garamond","not found",7475,0,0,0,0,"Computer Modern"
img_160.jpg,Courgette,"not found",8751,0,0,0,0,"Monotype Corsiva"
img_161.jpg,Couture,"not found",8126,0,0,0,0,Arial
img_162.jpg,"Cream Cake","not found",10431,0,0,0,0,Norican
img_163.jpg,"Crete Round","not found",10200,0,0,0,0,"Century Schoolbook"
img_164.jpg,Crima,"not found",19810,0,0,0,0,"Bely Display"
img_165.jpg,Crimson,"not found",12496,0,0,0,0,"Adobe Garamond"
img_166.jpg,"Crimson Text",10,6161,0,0,1,1,"Minion Pro"
img_167.jpg,Cuprum,"not found",18376,0,0,0,0,"Arial Narrow"
img_168.jpg,"Daily Note","not found",7156,0,0,0,0,Abrupt
img_169.jpg,"Dancing Script","not found",12310,0,0,0,0,"Commercial Script"
img_170.jpg,"Danger Agenda","not found",9030,0,0,0,0,Abrupt
img_171.jpg,"Darwin Smith","not found",9347,0,0,0,0,Playlist
img_172.jpg,Daykids,"not found",8955,0,0,0,0,"Gochi Hand"
img_173.jpg,"Debora Celina Script","not found",9430,0,0,0,0,Abrupt
img_174.jpg,Designer,"not found",14954,0,0,0,0,"Geogrotesque Rounded"
img_175.jpg,"Desirable Calligraphy","not found",12815,0,0,0,0,Abrupt
img_176.jpg,"Des Montilles","not found",8794,0,0,0,0,Northwell
img_177.jpg,"Didact Gothic","not found",15911,0,0,0,0,"Myriad Pro"
img_178.jpg,"DIN Next","not found",9064,0,0,0,0,Helvetica
img_179.jpg,"DIN Next Slab","not found",38050,0,0,0,0,Stymie
img_180.jpg,"DM Sans","not found",9075,0,0,0,0,Arial
img_181.jpg,"DM Serif Display","not found",12521,0,0,0,0,"ITC Fenice"
img_182.jpg,"Docallisme On Street",17,7396,0,0,0,1,Abrupt
img_183.jpg,"Doctor Glitch",2,5737,0,1,1,1,Abrupt
img_184.jpg,Domine,"not found",11502,0,0,0,0,Palatino
img_185.jpg,Dosis,"not found",19470,0,0,0,0,"SF Pro Rounded"
img_186.jpg,"Dream Girl","not found",11008,0,0,0,0,"Silver South Script"
img_187.jpg,"Dreaming Outloud","not found",15975,0,0,0,0,"Learning Curve"
img_188.jpg,"DT Augustina Slab","not found",6629,0,0,0,0,"Computer Modern Roman"
img_189.jpg,"EB Garamond","not found",13864,0,0,0,0,"Times New Roman"
img_190.jpg,"Editors Note","not found",19145,0,0,0,0,"Linotype Didot"
img_191.jpg,Egyptienne,"not found",8547,0,0,0,0,Eden
img_192.jpg,"El Messiri","not found",17481,0,0,0,0,Canela
img_193.jpg,Emperatriz,"not found",6950,0,0,0,0,"Courier New"
img_194.jpg,"Emy Slab","not found",21555,0,0,0,0,Stymie
img_195.jpg,"Encode Sans","not found",18994,0,0,0,0,Arial
img_196.jpg,Eurostile,"not found",19908,0,0,0,0,"Product Sans"
img_197.jpg,Exo,"not found",12378,0,0,0,0,Roboto
img_198.jpg,Eyesome,"not found",7728,0,0,0,0,Amsterdam
img_199.jpg,Fanlste,"not found",12742,0,0,0,0,"SangBleu Empire"
img_200.jpg,"Feeling Passionate","not found",6615,0,0,0,0,"Another Danger"
img_201.jpg,"FF DIN","not found",12393,0,0,0,0,"Futura Extra Condensed"
img_202.jpg,"FF Elementa","not found",23040,0,0,0,0,Courier
img_203.jpg,"FF Ernestine","not found",9089,0,0,0,0,"Times New Roman"
img_204.jpg,"FF Eureka","not found",9876,0,0,0,0,"ITC Galliard"
img_205.jpg,"FF Fago","not found",13440,0,0,0,0,"DIN Condensed"
img_206.jpg,"FF Franziska","not found",8224,0,0,0,0,"Courier New"
img_207.jpg,"FF Hertz","not found",12186,0,0,0,0,"Computer Modern"
img_208.jpg,"f Finish","not found",11657,0,0,0,0,Tungsten
img_209.jpg,"FF Kievit","not found",6989,0,0,0,0,"DIN 1451"
img_210.jpg,"FF Market","not found",14088,0,0,0,0,Abrupt
img_211.jpg,"FF Meta","not found",15034,0,0,0,0,"Myriad Pro"
img_212.jpg,"FF Meta Serif","not found",12371,0,0,0,0,Arnhem
img_213.jpg,"FF Providence Sans","not found",5850,0,0,0,0,"Finger Paint"
img_214.jpg,"FF Tisa","not found",13026,0,0,0,0,"Times New Roman"
img_215.jpg,Figtree,"not found",13290,0,0,0,0,Helvetica
img_216.jpg,Fineday,"not found",23263,0,0,0,0,"Coronet Bold"
img_217.jpg,"Fiolex Girls","not found",10614,0,0,0,0,"Bodoni Classic"
img_218.jpg,"Fira Sans","not found",13185,0,0,0,0,Arial
img_219.jpg,Fjalla,"not found",10103,0,0,0,0,Compacta
img_220.jpg,"Food Truck","not found",14469,0,0,0,0,"Gochi Hand"
img_221.jpg,"Foundry Form Serif","not found",6673,0,0,0,0,"Computer Modern"
img_222.jpg,Francois,"not found",12991,0,0,0,0,Abrupt
img_223.jpg,"Franklin Gothic","not found",15168,0,0,0,0,"Segoe UI"
img_224.jpg,"Frank Ruhl Libre","not found",13815,0,0,0,0,"Computer Modern"
img_225.jpg,Freeland,"not found",13627,0,0,0,0,"Black Diamond"
img_226.jpg,"Freight Text",15,12444,0,0,0,1,"Computer Modern"
img_227.jpg,Freshman,1,7228,1,1,1,1,Freshman
img_228.jpg,"Friz Quadrata","not found",23904,0,0,0,0,"Times New Roman"
img_229.jpg,Frutiger,"not found",13399,0,0,0,0,Helvetica
img_230.jpg,"FS Kim","not found",9932,0,0,0,0,Dante
img_231.jpg,"FS Me","not found",12307,0,0,0,0,Arial
img_232.jpg,"FS Ostro","not found",13385,0,0,0,0,"Computer Modern"
img_233.jpg,"FS Rufus","not found",14734,0,0,0,0,"Computer Modern"
img_234.jpg,Futura,1,8556,1,1,1,1,Futura
img_235.jpg,"Futura Now",2,14938,0,1,1,1,Geomanist
img_236.jpg,"Futura PT","not found",10780,0,0,0,0,"DIN 1451 Mittelschrift"
img_237.jpg,"Gagisra Rigade","not found",14502,0,0,0,0,"Linotype Didot"
img_238.jpg,"Galano Grotesque","not found",11716,0,0,0,0,"Cera Pro"
img_239.jpg,"Gang of Three",17,12346,0,0,0,1,Abrupt
img_240.jpg,Garnet,"not found",15100,0,0,0,0,"Brittany Signature"
img_241.jpg,Gazpacho,"not found",14460,0,0,0,0,"Computer Modern"
img_242.jpg,Gelica,"not found",14496,0,0,0,0,"Goudy Heavyface"
img_243.jpg,Genty,"not found",6826,0,0,0,0,Candice
img_244.jpg,"Geometric Slabserif 703","not found",16911,0,0,0,0,"ITC Cheltenham"
img_245.jpg,"Ghastly Panic","not found",5948,0,0,0,0,"XXII Ultimate-Black-Metal"
img_246.jpg,"Ghibo Talk","not found",13930,0,0,0,0,Abrupt
img_247.jpg,"Gill Sans",1,13194,1,1,1,1,"Gill Sans"
img_248.jpg,Gilroy,18,20821,0,0,0,1,Geomanist
img_249.jpg,"Gloria Hallelujah","not found",9456,0,0,0,0,Abrupt
img_250.jpg,Glypha,"not found",10725,0,0,0,0,"DejaVu Serif"
img_251.jpg,Gobold,"not found",12342,0,0,0,0,"Alternate Gothic No. 1"
img_252.jpg,Golden,"not found",11778,0,0,0,0,"Hello Honey"
img_253.jpg,"Golden Hopes","not found",5985,0,0,0,0,"Brittany Signature"
img_254.jpg,Goldplay,"not found",22257,0,0,0,0,Nunito
img_255.jpg,Gotham,"not found",12105,0,0,0,0,Impact
img_256.jpg,"Gothic A1","not found",10809,0,0,0,0,Arial
img_257.jpg,"Gothicus Vulgaris",8,10640,0,0,1,1,"Cloister Black"
img_258.jpg,Granesta,"not found",8415,0,0,0,0,Abrupt
img_259.jpg,"Great Vibes","not found",15919,0,0,0,0,"Kuenstler Script"
img_260.jpg,"Greycliff CF","not found",10489,0,0,0,0,Helvetica
img_261.jpg,Grinched,"not found",5386,0,0,0,0,Abrupt
img_262.jpg,Gruppo,"not found",13947,0,0,0,0,Gilroy
img_263.jpg,"Guthen Bloots","not found",15970,0,0,0,0,"Marker Felt"
img_264.jpg,Handelson,"not found",28406,0,0,0,0,"Honey Script"
img_265.jpg,Handwind,"not found",10219,0,0,0,0,Amsterdam
img_266.jpg,Hanley,"not found",6556,0,0,0,0,"ABC Abrupt"
img_267.jpg,Harman,"not found",13009,0,0,0,0,"Commercial Script"
img_268.jpg,"Harmonia Sans",12,11815,0,0,0,1,Avenir
img_269.jpg,"Harry P",1,3550,1,1,1,1,"Harry P"
img_270.jpg,"Heading Now","not found",17813,0,0,0,0,"DIN 1451 Engschrift"
img_271.jpg,Heartless,"not found",5414,0,0,0,0,"XXII Ultimate-Black-Metal"
img_272.jpg,"Heavenly Christmas","not found",8266,0,0,0,0,Abrupt
img_273.jpg,Heavitas,"not found",16290,0,0,0,0,Rubik
img_274.jpg,Heebo,"not found",12598,0,0,0,0,"DIN 1451 Mittelschrift"
img_275.jpg,Hello,13,5623,0,0,0,1,"Brittany Signature"
img_276.jpg,"Hello Honey","not found",23182,0,0,0,0,Amarillo
img_277.jpg,"Hello Paris","not found",12039,0,0,0,0,Kristi
img_278.jpg,"Hello Valentica",7,12422,0,0,1,1,"Madina Script"
img_279.jpg,Helvetica,6,8688,0,0,1,1,Roboto
img_280.jpg,"Helvetica Now",4,7050,0,1,1,1,Arial
img_281.jpg,"Helvetica Now Variable",14,22152,0,0,0,1,Inter
img_282.jpg,"Hey Comic",2,17901,0,1,1,1,"Balsamiq Sans"
img_283.jpg,Hind,"not found",13198,0,0,0,0,Helvetica
img_284.jpg,"Hind Madurai","not found",12329,0,0,0,0,Arial
img_285.jpg,"Hind Siliguri","not found",26733,0,0,0,0,"Highway Gothic"
img_286.jpg,Hisbullah,"not found",18372,0,0,0,0,Abrupt
img_287.jpg,"Home Christmas","not found",5073,0,0,0,0,Voyage
img_288.jpg,"Home Kitchen","not found",8532,0,0,0,0,"The Skinny"
img_289.jpg,Homepage,"not found",14750,0,0,0,0,Bromello
img_290.jpg,"Honey Black","not found",7868,0,0,0,0,Abrupt
img_291.jpg,Honeypirls,"not found",20716,0,0,0,0,"Times New Roman"
img_292.jpg,"Hug Me Tight","not found",10089,0,0,0,0,"Balsamiq Sans"
img_293.jpg,"IBM Plex Mono",1,15106,1,1,1,1,"Roboto Mono"
img_294.jpg,Inconsolata,"not found",17788,0,0,0,0,OCR-B
img_295.jpg,"Indie Flower","not found",11966,0,0,0,0,"Balsamiq Sans"
img_296.jpg,"Indoor Design","not found",12829,0,0,0,0,"Mister Earl"
img_297.jpg,Inter,12,11929,0,0,0,1,Arial
img_298.jpg,"Inter Tight",5,10544,0,1,1,1,Helvetica
img_299.jpg,"Intrepid Spear","not found",21154,0,0,0,0,Heavitas
img_300.jpg,"Intro Rust","not found",20405,0,0,0,0,"Cinzel Decorative"
img_301.jpg,"Ionic No 5","not found",6720,0,0,0,0,"Computer Modern"
img_302.jpg,Isidora,"not found",20574,0,0,0,0,Poetica
img_303.jpg,Italia,"not found",13432,0,0,0,0,"ITC Cheltenham"
img_304.jpg,"ITC Avant Garde Gothic","not found",22887,0,0,0,0,Helvetica
img_305.jpg,"ITC Benguiat","not found",5935,0,0,0,0,"Wolpe Pegasus"
img_306.jpg,"ITC Berkeley Old Style","not found",13811,0,0,0,0,"Computer Modern"
img_307.jpg,"ITC Bradley Hand",14,10038,0,0,0,1,Abrupt
img_308.jpg,"ITC Cheltenham","not found",8591,0,0,0,0,"Computer Modern"
img_309.jpg,"ITC Clearface","not found",9824,0,0,0,0,"Times New Roman"
img_310.jpg,"ITC Edwardian Script","not found",12173,0,0,0,0,"Playfair Display"
img_311.jpg,"ITC Garamond","not found",31053,0,0,0,0,"Abril Display"
img_312.jpg,"ITC Lubalin Graph","not found",21666,0,0,0,0,"Prestige Elite"
img_313.jpg,"ITC New Baskerville","not found",14649,0,0,0,0,"Computer Modern"
img_314.jpg,"ITC Officina Serif","not found",19938,0,0,0,0,Cambria
img_315.jpg,"ITC Serif Gothic","not found",21283,0,0,0,0,Corvinus
img_316.jpg,"ITC Souvenir","not found",19321,0,0,0,0,"Times New Roman"
img_317.jpg,"ITC Stone Serif","not found",21545,0,0,0,0,Arnhem
img_318.jpg,"JMH Typewriter","not found",6080,0,0,0,0,"Times New Roman"
img_319.jpg,Joanna,"not found",4993,0,0,0,0,"Computer Modern"
img_320.jpg,"Joanna Nova","not found",7839,0,0,0,0,"Computer Modern"
img_321.jpg,"Josefin Sans","not found",12431,0,0,0,0,Avenir
img_322.jpg,"Josefin Slab","not found",6135,0,0,0,0,"Courier New"
img_323.jpg,"Joseph Sophia","not found",19657,0,0,0,0,Amarillo
img_324.jpg,Jost,"not found",11881,0,0,0,0,Helvetica
img_325.jpg,Juana,"not found",13200,0,0,0,0,Ambroise
img_326.jpg,Kalam,"not found",9594,0,0,0,0,"Ink Free"
img_327.jpg,Kanit,"not found",7044,0,0,0,0,Arial
img_328.jpg,Karla,"not found",15823,0,0,0,0,Helvetica
img_329.jpg,"Kastella Script","not found",18656,0,0,0,0,"Noe Display"
img_330.jpg,"Kaushan Script",1,7661,1,1,1,1,"Kaushan Script"
img_331.jpg,"Keep on Truckin",13,8087,0,0,0,1,Mojo
img_332.jpg,"KG Red Hands","not found",12424,0,0,0,0,"VAG Rounded"
img_333.jpg,Khand,"not found",7675,0,0,0,0,"DIN 1451 Engschrift"
img_334.jpg,"Kids Draw","not found",12203,0,0,0,0,Abrupt
img_335.jpg,"Kids Zona","not found",11566,0,0,0,0,"Better Together"
img_336.jpg,Knockout,9,14777,0,0,1,1,Impact
img_337.jpg,Kollera,"not found",6758,0,0,0,0,"Bodoni MT"
img_338.jpg,"Komika Axis",5,12701,0,1,1,1,Abrupt
img_339.jpg,"Kuenstler Script","not found",10132,0,0,0,0,"ITC Edwardian Script"
img_340.jpg,"La Luxes","not found",12547,0,0,0,0,Love
img_341.jpg,Larken,"not found",17151,0,0,0,0,"SangBleu Kingdom"
img_342.jpg,Lato,"not found",7588,0,0,0,0,Arial
img_343.jpg,"Lemon Milk","not found",6065,0,0,0,0,Futura
img_344.jpg,"Lemon Yellow Sun","not found",4567,0,0,0,0,"Sue Ellen Francisco"
img_345.jpg,Letteria,"not found",20555,0,0,0,0,Abrupt
img_346.jpg,Lexend,"not found",12734,0,0,0,0,"FF DIN"
img_347.jpg,"Lexend Deca","not found",17580,0,0,0,0,"Helvetica Neue"
img_348.jpg,"Libre Baskerville","not found",9696,0,0,0,0,Minion
img_349.jpg,"Libre Franklin","not found",16510,0,0,0,0,"Open Sans"
img_350.jpg,Lilita,"not found",21228,0,0,0,0,Futura
img_351.jpg,Limited,"not found",6350,0,0,0,0,"Better Together"
img_352.jpg,"Linotype Didot",1,6396,1,1,1,1,"Linotype Didot"
img_353.jpg,Lobster,"not found",29333,0,0,0,0,Present
img_354.jpg,"Lobster Two","not found",10430,0,0,0,0,Ogg
img_355.jpg,Lora,"not found",6301,0,0,0,0,"Times New Roman"
img_356.jpg,"Louis George","not found",9704,0,0,0,0,"Helvetica Neue"
img_357.jpg,Love,"not found",7583,0,0,0,0,Abrupt
img_358.jpg,Lovelace,"not found",20528,0,0,0,0,Ogg
img_359.jpg,"Lovely May","not found",14702,0,0,0,0,Hyperwave
img_360.jpg,"Ltt Recoleta","not found",11629,0,0,0,0,Abrupt
img_361.jpg,"Luckiest Guy",14,12179,0,0,0,1,Groibold
img_362.jpg,Macklin,"not found",28791,0,0,0,0,"Stymie Hairline"
img_363.jpg,"MADE Tommy","not found",12250,0,0,0,0,"SF Pro"
img_364.jpg,Madina,"not found",8612,0,0,0,0,"ITC Edwardian Script"
img_365.jpg,Mafra,"not found",13585,0,0,0,0,"Computer Modern"
img_366.jpg,"Maison Neue",4,15209,0,1,1,1,Roboto
img_367.jpg,Mangrove,"not found",20488,0,0,0,0,Abrupt
img_368.jpg,Manrope,"not found",12887,0,0,0,0,Arial
img_369.jpg,Marcellus,"not found",20209,0,0,0,0,"Bodoni MT"
img_370.jpg,Marola,"not found",14792,0,0,0,0,Univers
img_371.jpg,Martel,"not found",5050,0,0,0,0,"Times New Roman"
img_372.jpg,Marysville,"not found",10912,0,0,0,0,"Shelley Allegro Script"
img_373.jpg,"Masa Groovy",7,17319,0,0,1,1,"Keep on Truckin"
